disruption_event_id,total_enrolled_riders,claims_filed,claim_rate,is_api_verified,hour_of_day,is_anomaly
4157,341,91,0.267,False,5,0
4158,487,229,0.47,False,1,0
4159,359,270,0.752,False,20,1
4160,168,45,0.268,True,6,0
4161,432,114,0.264,False,13,0
4162,66,30,0.455,True,21,0
4163,380,177,0.466,False,13,0
4164,463,128,0.276,True,9,0
4165,276,90,0.326,False,3,0
4166,410,184,0.449,True,2,0
4167,455,196,0.431,False,22,0
4168,166,73,0.44,True,13,0
4169,92,32,0.348,False,5,0
4170,417,197,0.472,True,22,0
4171,164,48,0.293,True,14,0
4172,332,252,0.759,False,7,1
4173,86,35,0.407,False,4,0
4174,351,126,0.359,False,2,0
4175,162,73,0.451,False,2,0
4176,84,71,0.845,False,12,1
4177,181,82,0.453,False,1,0
4178,385,110,0.286,False,23,0
4179,385,152,0.395,False,0,0
4180,459,97,0.211,True,11,0
4181,426,163,0.383,False,7,0
4182,277,115,0.415,False,18,0
4183,196,60,0.306,True,8,0
4184,171,45,0.263,False,13,0
4185,130,46,0.354,True,17,0
4186,222,99,0.446,False,9,0
4187,203,60,0.296,True,8,0
4188,199,54,0.271,True,5,0
4189,424,120,0.283,False,0,0
4190,107,51,0.477,False,4,0
4191,112,34,0.304,False,9,0
4192,205,41,0.2,False,12,0
4193,498,216,0.434,False,21,0
4194,477,195,0.409,True,22,0
4195,405,96,0.237,False,3,0
4196,476,235,0.494,False,0,0
4197,470,179,0.381,False,20,0
4198,371,129,0.348,True,1,0
4199,450,141,0.313,False,23,0
4200,217,101,0.465,True,3,0
4201,215,58,0.27,False,16,0
4202,134,38,0.284,False,9,0
4203,494,116,0.235,False,22,0
4204,186,146,0.785,False,11,1
4205,238,90,0.378,True,1,0
4206,449,171,0.381,False,2,0
4207,428,113,0.264,False,13,0
4208,51,20,0.392,True,14,0
4209,155,66,0.426,False,12,0
4210,413,126,0.305,True,8,0
4211,121,53,0.438,False,1,0
4212,476,145,0.305,False,18,0
4213,175,74,0.423,False,15,0
4214,219,46,0.21,True,10,0
4215,254,92,0.362,True,11,0
4216,362,177,0.489,False,0,0
4217,386,190,0.492,False,1,0
4218,244,69,0.283,True,15,0
4219,207,68,0.329,True,1,0
4220,190,41,0.216,True,18,0
4221,324,149,0.46,False,9,0
4222,56,20,0.357,False,18,0
4223,442,139,0.314,False,9,0
4224,103,24,0.233,False,15,0
4225,153,74,0.484,False,12,0
4226,391,140,0.358,False,15,0
4227,387,110,0.284,True,17,0
4228,110,33,0.3,False,23,0
4229,136,38,0.279,False,7,0
4230,307,116,0.378,False,23,0
4231,227,108,0.476,False,17,0
4232,291,132,0.454,False,12,0
4233,252,85,0.337,False,6,0
4234,80,35,0.438,False,20,0
4235,338,110,0.325,True,22,0
4236,129,35,0.271,False,23,0
4237,60,29,0.483,False,17,0
4238,466,135,0.29,True,5,0
4239,303,90,0.297,False,8,0
4240,433,215,0.497,False,5,0
4241,440,105,0.239,True,17,0
4242,433,185,0.427,False,16,0
4243,336,161,0.479,False,11,0
4244,225,79,0.351,False,2,0
4245,175,35,0.2,True,4,0
4246,96,30,0.312,False,6,0
4247,255,59,0.231,True,9,0
4248,486,157,0.323,False,9,0
4249,156,68,0.436,False,18,0
4250,324,283,0.873,False,3,1
4251,386,127,0.329,True,9,0
4252,172,63,0.366,True,17,0
4253,183,68,0.372,True,2,0
4254,156,71,0.455,True,20,0
4255,354,103,0.291,False,2,0
4256,378,168,0.444,False,4,0
4257,99,85,0.859,False,15,1
4258,386,112,0.29,False,19,0
4259,144,41,0.285,True,12,0
4260,317,97,0.306,True,10,0
4261,72,27,0.375,True,12,0
4262,103,27,0.262,False,18,0
4263,423,201,0.475,False,5,0
4264,303,112,0.37,True,23,0
4265,284,135,0.475,True,12,0
4266,108,23,0.213,False,3,0
4267,213,64,0.3,False,21,0
4268,308,63,0.205,False,4,0
4269,363,102,0.281,False,18,0
4270,265,121,0.457,True,4,0
4271,232,48,0.207,False,20,0
4272,106,91,0.858,False,13,1
4273,194,45,0.232,True,3,0
4274,472,153,0.324,False,11,0
4275,139,62,0.446,False,5,0
4276,360,139,0.386,True,18,0
4277,94,39,0.415,False,9,0
4278,306,93,0.304,True,0,0
4279,70,33,0.471,True,22,0
4280,70,28,0.4,False,22,0
4281,101,32,0.317,True,15,0
4282,387,126,0.326,False,3,0
4283,220,104,0.473,False,8,0
4284,485,180,0.371,True,17,0
4285,116,47,0.405,False,16,0
4286,162,52,0.321,False,14,0
4287,349,93,0.266,False,18,0
4288,209,87,0.416,False,6,0
4289,315,120,0.381,True,17,0
4290,369,129,0.35,False,5,0
4291,281,108,0.384,False,18,0
4292,374,98,0.262,False,20,0
4293,117,51,0.436,True,11,0
4294,77,37,0.481,False,2,0
4295,486,227,0.467,True,0,0
4296,165,48,0.291,False,4,0
4297,100,32,0.32,False,0,0
4298,230,101,0.439,False,7,0
4299,309,116,0.375,False,6,0
4300,128,46,0.359,True,14,0
4301,322,153,0.475,True,10,0
4302,157,56,0.357,True,17,0
4303,123,43,0.35,True,13,0
4304,224,47,0.21,True,8,0
4305,233,51,0.219,False,4,0
4306,72,14,0.194,False,22,0
4307,323,153,0.474,True,3,0
4308,178,57,0.32,False,11,0
4309,340,115,0.338,False,0,0
4310,369,167,0.453,False,23,0
4311,235,89,0.379,False,12,0
4312,108,41,0.38,True,0,0
4313,50,14,0.28,False,2,0
4314,180,81,0.45,False,21,0
4315,116,94,0.81,False,7,1
4316,342,73,0.213,True,23,0
4317,334,85,0.254,True,17,0
4318,138,38,0.275,True,15,0
4319,466,132,0.283,False,19,0
4320,149,59,0.396,False,19,0
4321,238,63,0.265,True,15,0
4322,427,172,0.403,False,1,0
4323,395,89,0.225,False,16,0
4324,437,106,0.243,True,9,0
4325,290,102,0.352,True,6,0
4326,319,280,0.878,False,9,1
4327,268,122,0.455,True,18,0
4328,466,426,0.914,False,19,1
4329,455,179,0.393,True,8,0
4330,225,90,0.4,False,21,0
4331,436,168,0.385,False,16,0
4332,390,150,0.385,True,8,0
4333,282,68,0.241,True,8,0
4334,200,72,0.36,False,4,0
4335,326,102,0.313,False,23,0
4336,278,92,0.331,False,6,0
4337,220,78,0.355,False,10,0
4338,272,64,0.235,True,7,0
4339,262,80,0.305,True,13,0
4340,331,72,0.218,False,1,0
4341,90,44,0.489,True,9,0
4342,171,40,0.234,False,20,0
4343,276,76,0.275,False,23,0
4344,343,160,0.466,False,15,0
4345,137,47,0.343,True,15,0
4346,316,76,0.241,False,18,0
4347,78,24,0.308,False,10,0
4348,296,69,0.233,True,5,0
4349,365,94,0.258,True,5,0
4350,498,107,0.215,False,6,0
4351,293,97,0.331,False,15,0
4352,110,48,0.436,False,12,0
4353,196,73,0.372,True,2,0
4354,223,211,0.946,False,23,1
4355,482,125,0.259,False,23,0
4356,327,99,0.303,False,8,0
4357,383,173,0.452,False,23,0
4358,418,94,0.225,False,2,0
4359,490,224,0.457,False,5,0
4360,428,147,0.343,True,16,0
4361,191,86,0.45,False,2,0
4362,93,27,0.29,False,1,0
4363,193,58,0.301,True,11,0
4364,402,171,0.425,False,23,0
4365,382,166,0.435,False,5,0
4366,445,119,0.267,True,9,0
4367,104,51,0.49,True,10,0
4368,356,80,0.225,False,15,0
4369,407,89,0.219,True,15,0
4370,472,178,0.377,False,23,0
4371,466,194,0.416,True,17,0
4372,210,102,0.486,False,21,0
4373,334,107,0.32,True,22,0
4374,374,77,0.206,True,23,0
4375,247,94,0.381,False,8,0
4376,208,59,0.284,False,20,0
4377,129,42,0.326,True,18,0
4378,80,27,0.338,True,1,0
4379,161,35,0.217,False,23,0
4380,95,32,0.337,False,0,0
4381,402,131,0.326,False,15,0
4382,254,105,0.413,False,21,0
4383,101,39,0.386,False,17,0
4384,187,47,0.251,False,2,0
4385,123,32,0.26,False,23,0
4386,90,24,0.267,False,0,0
4387,126,115,0.913,False,5,1
4388,436,173,0.397,True,18,0
4389,236,117,0.496,True,21,0
4390,419,165,0.394,True,18,0
4391,101,38,0.376,True,10,0
4392,467,150,0.321,False,7,0
4393,482,141,0.293,False,4,0
4394,461,218,0.473,False,19,0
4395,136,66,0.485,True,8,0
4396,158,55,0.348,True,14,0
4397,446,128,0.287,False,20,0
4398,274,118,0.431,True,13,0
4399,297,71,0.239,False,3,0
4400,118,50,0.424,False,23,0
4401,169,75,0.444,True,23,0
4402,116,27,0.233,True,7,0
4403,110,54,0.491,False,19,0
4404,493,244,0.495,False,16,0
4405,376,323,0.859,False,1,1
4406,457,159,0.348,False,19,0
4407,240,65,0.271,True,15,0
4408,238,89,0.374,False,9,0
4409,200,65,0.325,True,1,0
4410,335,87,0.26,True,10,0
4411,493,161,0.327,False,9,0
4412,451,180,0.399,False,18,0
4413,145,32,0.221,True,13,0
4414,361,108,0.299,True,10,0
4415,358,73,0.204,True,8,0
4416,312,132,0.423,True,6,0
4417,146,57,0.39,True,14,0
4418,162,35,0.216,False,19,0
4419,174,85,0.489,False,16,0
4420,485,100,0.206,False,2,0
4421,181,68,0.376,False,14,0
4422,467,368,0.788,False,13,1
4423,466,203,0.436,False,7,0
4424,170,35,0.206,False,3,0
4425,246,116,0.472,True,9,0
4426,343,163,0.475,False,1,0
4427,171,62,0.363,False,13,0
4428,331,114,0.344,False,7,0
4429,434,92,0.212,False,22,0
4430,309,113,0.366,False,9,0
4431,88,28,0.318,False,17,0
4432,103,44,0.427,True,14,0
4433,210,67,0.319,False,4,0
4434,338,136,0.402,True,21,0
4435,249,57,0.229,True,12,0
4436,325,77,0.237,True,17,0
4437,65,15,0.231,False,1,0
4438,454,97,0.214,True,12,0
4439,222,196,0.883,False,13,1
4440,297,130,0.438,True,9,0
4441,432,165,0.382,False,3,0
4442,267,99,0.371,False,14,0
4443,136,54,0.397,True,7,0
4444,131,39,0.298,True,14,0
4445,111,34,0.306,False,13,0
4446,336,315,0.938,False,20,1
4447,91,37,0.407,False,8,0
4448,61,15,0.246,True,19,0
4449,370,75,0.203,False,2,0
4450,283,107,0.378,False,14,0
4451,378,182,0.481,True,23,0
4452,180,68,0.378,False,16,0
4453,164,71,0.433,True,15,0
4454,267,107,0.401,False,3,0
4455,186,64,0.344,False,10,0
4456,155,64,0.413,True,7,0
4457,228,101,0.443,True,2,0
4458,65,17,0.262,True,18,0
4459,291,87,0.299,False,13,0
4460,383,102,0.266,False,8,0
4461,430,144,0.335,False,2,0
4462,436,202,0.463,False,3,0
4463,275,217,0.789,False,3,1
4464,291,90,0.309,False,10,0
4465,457,209,0.457,False,18,0
4466,190,67,0.353,False,15,0
4467,435,156,0.359,True,22,0
4468,248,113,0.456,True,21,0
4469,161,55,0.342,False,16,0
4470,176,71,0.403,False,9,0
4471,70,15,0.214,True,23,0
4472,196,157,0.801,False,16,1
4473,138,44,0.319,False,15,0
4474,352,122,0.347,True,19,0
4475,455,222,0.488,False,21,0
4476,252,123,0.488,False,5,0
4477,466,212,0.455,True,6,0
4478,465,137,0.295,False,13,0
4479,497,243,0.489,False,10,0
4480,134,54,0.403,False,11,0
4481,216,68,0.315,True,13,0
4482,433,177,0.409,True,4,0
4483,121,24,0.198,False,4,0
4484,347,84,0.242,True,19,0
4485,58,26,0.448,False,21,0
4486,330,129,0.391,True,22,0
4487,307,94,0.306,True,14,0
4488,324,113,0.349,False,0,0
4489,287,135,0.47,False,23,0
4490,69,26,0.377,False,22,0
4491,282,90,0.319,True,8,0
4492,270,63,0.233,False,2,0
4493,375,108,0.288,True,3,0
4494,66,32,0.485,False,15,0
4495,429,142,0.331,False,6,0
4496,138,47,0.341,True,21,0
4497,245,85,0.347,False,13,0
4498,399,185,0.464,True,15,0
4499,133,50,0.376,False,17,0
4500,436,177,0.406,False,15,0
4501,136,43,0.316,False,15,0
4502,356,74,0.208,False,1,0
4503,387,185,0.478,True,9,0
4504,203,98,0.483,True,6,0
4505,489,237,0.485,True,14,0
4506,277,133,0.48,False,8,0
4507,497,220,0.443,False,6,0
4508,313,126,0.403,True,23,0
4509,272,123,0.452,False,15,0
4510,470,178,0.379,True,2,0
4511,170,40,0.235,True,16,0
4512,460,145,0.315,False,22,0
4513,222,109,0.491,False,7,0
4514,53,16,0.302,False,1,0
4515,391,179,0.458,True,19,0
4516,177,40,0.226,False,2,0
4517,159,47,0.296,True,7,0
4518,404,123,0.304,True,1,0
4519,86,18,0.209,False,18,0
4520,120,28,0.233,False,16,0
4521,338,87,0.257,True,4,0
4522,80,36,0.45,True,19,0
4523,488,106,0.217,False,16,0
4524,430,124,0.288,True,9,0
4525,317,64,0.202,False,8,0
4526,60,24,0.4,False,21,0
4527,393,151,0.384,True,5,0
4528,377,148,0.393,False,10,0
4529,81,25,0.309,False,1,0
4530,106,27,0.255,True,22,0
4531,215,89,0.414,False,11,0
4532,237,105,0.443,True,11,0
4533,391,94,0.24,False,15,0
4534,68,23,0.338,True,21,0
4535,165,45,0.273,False,23,0
4536,233,58,0.249,True,11,0
4537,319,134,0.42,True,20,0
4538,82,29,0.354,False,17,0
4539,59,15,0.254,True,12,0
4540,129,37,0.287,True,14,0
4541,241,118,0.49,True,15,0
4542,369,167,0.453,True,3,0
4543,239,110,0.46,False,11,0
4544,117,39,0.333,False,16,0
4545,397,153,0.385,True,0,0
4546,174,54,0.31,False,21,0
4547,476,106,0.223,False,17,0
4548,385,123,0.319,False,21,0
4549,108,40,0.37,True,15,0
4550,485,138,0.285,False,0,0
4551,146,66,0.452,False,9,0
4552,324,79,0.244,False,18,0
4553,198,61,0.308,False,15,0
4554,327,77,0.235,True,13,0
4555,314,100,0.318,False,1,0
4556,58,12,0.207,False,23,0
4557,332,93,0.28,False,5,0
4558,322,103,0.32,True,21,0
4559,477,163,0.342,False,22,0
4560,350,272,0.777,False,4,1
4561,57,16,0.281,False,11,0
4562,257,91,0.354,False,3,0
4563,451,159,0.353,False,21,0
4564,174,51,0.293,True,23,0
4565,172,77,0.448,False,3,0
4566,82,29,0.354,True,4,0
4567,50,14,0.28,False,6,0
4568,253,122,0.482,True,5,0
4569,55,24,0.436,False,12,0
4570,346,171,0.494,False,3,0
4571,488,198,0.406,False,12,0
4572,54,16,0.296,True,3,0
4573,492,139,0.283,False,9,0
4574,129,51,0.395,True,19,0
4575,323,159,0.492,True,0,0
4576,226,87,0.385,True,20,0
4577,387,179,0.463,False,7,0
4578,370,110,0.297,False,6,0
4579,388,348,0.897,False,4,1
4580,487,229,0.47,False,2,0
4581,494,210,0.425,True,14,0
4582,185,91,0.492,False,16,0
4583,436,188,0.431,True,22,0
4584,74,24,0.324,True,12,0
4585,374,134,0.358,True,14,0
4586,232,192,0.828,False,18,1
4587,217,79,0.364,False,19,0
4588,387,107,0.276,True,13,0
4589,227,75,0.33,False,20,0
4590,422,149,0.353,False,12,0
4591,144,32,0.222,True,11,0
4592,82,34,0.415,False,23,0
4593,160,37,0.231,False,22,0
4594,195,62,0.318,False,8,0
4595,430,189,0.44,False,2,0
4596,490,166,0.339,False,10,0
4597,280,126,0.45,True,9,0
4598,321,97,0.302,False,0,0
4599,385,187,0.486,False,16,0
4600,87,22,0.253,True,12,0
4601,474,100,0.211,False,13,0
4602,184,84,0.457,False,0,0
4603,383,163,0.426,True,1,0
4604,284,76,0.268,False,1,0
4605,486,240,0.494,False,6,0
4606,368,129,0.351,True,8,0
4607,417,202,0.484,True,23,0
4608,394,138,0.35,True,3,0
4609,209,159,0.761,False,1,1
4610,87,29,0.333,False,18,0
4611,199,59,0.296,False,4,0
4612,449,161,0.359,True,8,0
4613,357,119,0.333,True,23,0
4614,78,16,0.205,True,12,0
4615,193,53,0.275,False,11,0
4616,125,32,0.256,False,18,0
4617,194,89,0.459,False,8,0
4618,278,105,0.378,True,9,0
4619,113,48,0.425,False,18,0
4620,396,192,0.485,False,9,0
4621,394,154,0.391,True,11,0
4622,318,157,0.494,False,13,0
4623,377,110,0.292,True,7,0
4624,233,59,0.253,True,15,0
4625,310,99,0.319,True,16,0
4626,317,108,0.341,False,19,0
4627,218,102,0.468,False,3,0
4628,308,113,0.367,True,5,0
4629,276,79,0.286,True,11,0
4630,82,34,0.415,False,17,0
4631,426,149,0.35,False,6,0
4632,263,65,0.247,False,4,0
4633,99,36,0.364,True,9,0
4634,489,231,0.472,True,5,0
4635,442,200,0.452,True,13,0
4636,259,239,0.923,False,5,1
4637,483,151,0.313,False,13,0
4638,78,17,0.218,False,11,0
4639,88,29,0.33,False,21,0
4640,396,168,0.424,False,11,0
4641,149,45,0.302,True,7,0
4642,222,60,0.27,True,9,0
4643,66,31,0.47,False,15,0
4644,105,46,0.438,True,19,0
4645,275,107,0.389,True,7,0
4646,95,22,0.232,True,8,0
4647,116,28,0.241,True,12,0
4648,246,56,0.228,True,19,0
4649,191,73,0.382,False,16,0
4650,372,87,0.234,False,18,0
4651,72,32,0.444,True,16,0
4652,143,71,0.497,True,6,0
4653,291,90,0.309,False,0,0
4654,286,96,0.336,True,19,0
4655,494,204,0.413,True,13,0
4656,456,219,0.48,True,16,0
4657,460,215,0.467,True,12,0
4658,103,22,0.214,False,1,0
4659,187,46,0.246,False,13,0
4660,382,162,0.424,True,0,0
4661,321,130,0.405,True,4,0
4662,90,21,0.233,True,6,0
4663,147,51,0.347,True,18,0
4664,232,100,0.431,False,13,0
4665,177,47,0.266,False,23,0
4666,278,128,0.46,False,13,0
4667,366,79,0.216,False,14,0
4668,135,58,0.43,False,4,0
4669,305,117,0.384,False,4,0
4670,258,75,0.291,True,20,0
4671,264,109,0.413,True,23,0
4672,423,183,0.433,False,1,0
4673,149,71,0.477,True,17,0
4674,98,30,0.306,False,23,0
4675,250,101,0.404,False,8,0
4676,485,184,0.379,False,9,0
4677,307,109,0.355,True,17,0
4678,425,366,0.861,False,3,1
4679,227,45,0.198,True,7,0
4680,294,83,0.282,False,17,0
4681,172,62,0.36,True,19,0
4682,391,99,0.253,False,16,0
4683,220,103,0.468,False,15,0
4684,382,150,0.393,False,17,0
4685,185,63,0.341,False,6,0
4686,108,47,0.435,False,0,0
4687,242,81,0.335,False,0,0
4688,317,116,0.366,False,17,0
4689,309,62,0.201,True,3,0
4690,422,344,0.815,False,22,1
4691,144,34,0.236,False,19,0
4692,174,70,0.402,False,20,0
4693,90,30,0.333,True,19,0
4694,428,124,0.29,False,3,0
4695,303,103,0.34,True,5,0
4696,56,14,0.25,True,2,0
4697,265,126,0.475,False,5,0
4698,118,25,0.212,True,12,0
4699,118,54,0.458,True,22,0
4700,130,106,0.815,False,6,1
4701,79,30,0.38,True,23,0
4702,122,35,0.287,True,3,0
4703,311,152,0.489,True,0,0
4704,138,39,0.283,False,5,0
4705,452,170,0.376,False,23,0
4706,257,127,0.494,False,4,0
4707,262,121,0.462,True,12,0
4708,371,133,0.358,True,18,0
4709,315,156,0.495,True,3,0
4710,449,184,0.41,False,23,0
4711,342,89,0.26,False,5,0
4712,256,82,0.32,True,12,0
4713,382,114,0.298,True,4,0
4714,126,38,0.302,True,12,0
4715,337,144,0.427,False,9,0
4716,96,36,0.375,False,2,0
4717,159,33,0.208,False,22,0
4718,249,201,0.807,False,12,1
4719,476,137,0.288,False,11,0
4720,259,129,0.498,True,3,0
4721,425,206,0.485,True,9,0
4722,469,226,0.482,False,2,0
4723,203,89,0.438,False,16,0
4724,59,15,0.254,False,8,0
4725,464,166,0.358,False,0,0
4726,402,107,0.266,False,17,0
4727,206,57,0.277,False,8,0
4728,310,118,0.381,False,20,0
4729,126,26,0.206,False,19,0
4730,306,150,0.49,True,8,0
4731,180,85,0.472,False,1,0
4732,116,36,0.31,False,18,0
4733,277,98,0.354,True,15,0
4734,212,72,0.34,False,2,0
4735,64,29,0.453,False,15,0
4736,281,114,0.406,True,20,0
4737,244,69,0.283,False,12,0
4738,398,132,0.332,True,2,0
4739,79,25,0.316,False,9,0
4740,408,199,0.488,False,21,0
4741,387,97,0.251,True,17,0
4742,380,86,0.226,True,5,0
4743,476,220,0.462,False,5,0
4744,365,307,0.841,False,17,1
4745,345,159,0.461,True,5,0
4746,498,175,0.351,False,5,0
4747,462,183,0.396,True,21,0
4748,379,139,0.367,True,12,0
4749,269,59,0.219,False,13,0
4750,426,161,0.378,False,20,0
4751,196,40,0.204,False,6,0
4752,308,91,0.295,False,12,0
4753,341,163,0.478,True,14,0
4754,348,101,0.29,True,11,0
4755,192,92,0.479,True,20,0
4756,474,130,0.274,False,0,0
4757,284,83,0.292,False,2,0
4758,164,63,0.384,False,17,0
4759,414,177,0.428,False,21,0
4760,139,113,0.813,False,7,1
4761,257,119,0.463,True,1,0
4762,213,183,0.859,False,3,1
4763,133,63,0.474,True,17,0
4764,126,32,0.254,True,12,0
4765,210,97,0.462,False,14,0
4766,54,48,0.889,False,1,1
4767,127,57,0.449,False,9,0
4768,140,56,0.4,False,1,0
4769,136,34,0.25,True,20,0
4770,319,151,0.473,False,11,0
4771,153,41,0.268,False,4,0
4772,388,106,0.273,True,11,0
4773,224,99,0.442,False,22,0
4774,103,23,0.223,False,0,0
4775,437,116,0.265,False,1,0
4776,260,91,0.35,False,15,0
4777,144,64,0.444,False,21,0
4778,272,66,0.243,False,1,0
4779,58,21,0.362,True,15,0
4780,102,42,0.412,True,19,0
4781,126,57,0.452,True,15,0
4782,255,122,0.478,True,5,0
4783,365,158,0.433,False,12,0
4784,351,138,0.393,False,11,0
4785,359,118,0.329,True,22,0
4786,379,88,0.232,True,9,0
4787,161,66,0.41,True,4,0
4788,400,199,0.498,False,7,0
4789,214,90,0.421,False,5,0
4790,328,67,0.204,False,4,0
4791,76,26,0.342,False,19,0
4792,119,105,0.882,False,21,1
4793,267,108,0.404,True,5,0
4794,499,207,0.415,True,21,0
4795,414,152,0.367,True,16,0
4796,238,63,0.265,False,5,0
4797,382,184,0.482,False,16,0
4798,484,197,0.407,False,4,0
4799,355,96,0.27,False,22,0
4800,173,51,0.295,True,16,0
4801,68,32,0.471,True,16,0
4802,306,142,0.464,False,12,0
4803,345,110,0.319,False,21,0
4804,465,98,0.211,True,6,0
4805,71,15,0.211,False,21,0
4806,417,118,0.283,False,20,0
4807,499,193,0.387,False,5,0
4808,89,71,0.798,False,13,1
4809,87,33,0.379,False,15,0
4810,97,40,0.412,False,2,0
4811,232,47,0.203,False,8,0
4812,124,28,0.226,False,14,0
4813,258,79,0.306,True,20,0
4814,232,57,0.246,False,17,0
4815,484,107,0.221,True,9,0
4816,156,61,0.391,True,9,0
4817,237,105,0.443,False,22,0
4818,313,133,0.425,False,2,0
4819,135,60,0.444,True,0,0
4820,373,149,0.399,True,2,0
4821,380,159,0.418,True,4,0
4822,186,52,0.28,False,6,0
4823,395,196,0.496,True,2,0
4824,435,110,0.253,True,3,0
4825,385,101,0.262,False,16,0
4826,144,41,0.285,True,2,0
4827,375,184,0.491,False,22,0
4828,294,145,0.493,False,3,0
4829,139,60,0.432,True,1,0
4830,108,41,0.38,False,13,0
4831,452,160,0.354,False,4,0
4832,77,37,0.481,False,20,0
4833,121,49,0.405,False,1,0
4834,319,154,0.483,True,14,0
4835,73,21,0.288,False,10,0
4836,161,48,0.298,False,21,0
4837,349,159,0.456,True,9,0
4838,105,25,0.238,True,19,0
4839,272,131,0.482,True,0,0
4840,169,59,0.349,True,18,0
4841,228,195,0.855,False,13,1
4842,337,309,0.917,False,22,1
4843,483,200,0.414,True,21,0
4844,474,163,0.344,False,13,0
4845,499,193,0.387,True,0,0
4846,330,115,0.348,False,8,0
4847,421,206,0.489,False,16,0
4848,238,97,0.408,True,13,0
4849,115,31,0.27,False,12,0
4850,347,164,0.473,False,12,0
4851,498,380,0.763,False,5,1
4852,469,146,0.311,True,6,0
4853,298,68,0.228,False,1,0
4854,125,58,0.464,False,7,0
4855,186,53,0.285,False,23,0
4856,213,59,0.277,True,5,0
4857,282,134,0.475,False,2,0
4858,304,134,0.441,False,17,0
4859,343,83,0.242,False,17,0
4860,466,200,0.429,False,21,0
4861,219,103,0.47,False,22,0
4862,366,81,0.221,False,5,0
4863,223,99,0.444,False,10,0
4864,394,143,0.363,False,2,0
4865,494,197,0.399,True,15,0
4866,67,23,0.343,False,4,0
4867,119,48,0.403,False,23,0
4868,387,81,0.209,True,21,0
4869,165,70,0.424,False,1,0
4870,129,27,0.209,True,14,0
4871,64,21,0.328,False,15,0
4872,225,55,0.244,False,6,0
4873,318,142,0.447,True,15,0
4874,168,49,0.292,False,23,0
4875,348,117,0.336,True,3,0
4876,237,77,0.325,False,15,0
4877,106,45,0.425,False,16,0
4878,248,85,0.343,True,1,0
4879,66,28,0.424,True,15,0
4880,483,107,0.222,True,3,0
4881,337,86,0.255,False,6,0
4882,455,166,0.365,False,17,0
4883,104,50,0.481,True,5,0
4884,490,108,0.22,True,17,0
4885,318,67,0.211,True,6,0
4886,352,86,0.244,False,1,0
4887,136,53,0.39,False,18,0
4888,367,117,0.319,True,8,0
4889,487,218,0.448,False,3,0
4890,78,17,0.218,True,13,0
4891,71,18,0.254,False,4,0
4892,370,107,0.289,False,6,0
4893,334,129,0.386,False,7,0
4894,97,39,0.402,False,14,0
4895,54,12,0.222,False,18,0
4896,299,144,0.482,False,10,0
4897,212,64,0.302,False,19,0
4898,251,103,0.41,True,22,0
4899,150,53,0.353,True,3,0
4900,120,32,0.267,True,17,0
4901,479,217,0.453,False,13,0
4902,212,94,0.443,True,5,0
4903,222,70,0.315,True,15,0
4904,190,71,0.374,False,17,0
4905,187,51,0.273,True,0,0
4906,115,46,0.4,False,7,0
4907,247,189,0.765,False,0,1
4908,377,170,0.451,False,0,0
4909,277,73,0.264,False,18,0
4910,330,67,0.203,False,20,0
4911,221,62,0.281,False,9,0
4912,365,93,0.255,True,17,0
4913,480,169,0.352,False,11,0
4914,89,23,0.258,True,16,0
4915,56,24,0.429,True,0,0
4916,223,60,0.269,False,7,0
4917,200,82,0.41,True,9,0
4918,260,97,0.373,True,9,0
4919,351,174,0.496,True,17,0
4920,135,67,0.496,True,8,0
4921,446,384,0.861,False,1,1
4922,302,129,0.427,True,2,0
4923,70,22,0.314,False,1,0
4924,306,130,0.425,False,5,0
4925,428,208,0.486,True,22,0
4926,452,93,0.206,False,11,0
4927,430,155,0.36,True,21,0
4928,493,130,0.264,True,18,0
4929,82,30,0.366,True,14,0
4930,309,105,0.34,False,18,0
4931,283,105,0.371,False,11,0
4932,52,18,0.346,False,17,0
4933,396,347,0.876,False,15,1
4934,357,130,0.364,False,1,0
4935,276,125,0.453,False,10,0
4936,333,98,0.294,False,11,0
4937,119,39,0.328,True,4,0
4938,488,166,0.34,True,23,0
4939,362,102,0.282,False,5,0
4940,413,129,0.312,False,10,0
4941,303,115,0.38,True,20,0
4942,193,72,0.373,True,9,0
4943,73,28,0.384,False,3,0
4944,474,144,0.304,False,8,0
4945,283,83,0.293,True,11,0
4946,382,146,0.382,False,9,0
4947,224,53,0.237,False,13,0
4948,381,105,0.276,False,4,0
4949,374,79,0.211,False,0,0
4950,406,90,0.222,False,4,0
4951,208,56,0.269,True,15,0
4952,397,81,0.204,True,4,0
4953,397,108,0.272,False,4,0
4954,335,132,0.394,False,17,0
4955,67,14,0.209,True,5,0
4956,93,30,0.323,False,20,0
4957,204,96,0.471,False,17,0
4958,404,176,0.436,True,9,0
4959,459,133,0.29,True,14,0
4960,426,203,0.477,True,23,0
4961,280,83,0.296,False,21,0
4962,420,93,0.221,False,10,0
4963,365,181,0.496,False,18,0
4964,451,207,0.459,False,12,0
4965,274,93,0.339,False,19,0
4966,266,106,0.398,False,2,0
4967,105,83,0.79,False,15,1
4968,80,20,0.25,False,6,0
4969,406,365,0.899,False,11,1
4970,108,36,0.333,True,14,0
4971,429,203,0.473,False,7,0
4972,435,88,0.202,True,22,0
4973,402,174,0.433,False,16,0
4974,472,102,0.216,False,0,0
4975,494,169,0.342,True,20,0
4976,284,111,0.391,True,7,0
